Height_mm,Area_mm2,X_centroid_translated,Y_centroid_translated,FARO_major_angle_X,FARO_minor_angle_Y,Aligned_major_angle_X,Aligned_minor_angle_Y,Major_axis_change,Minor_axis_change,Major_axis_change_str,Minor_axis_change_str,Translation_X,Translation_Y,eccentricity_mm,angle_from_bottom_deg
594,221699.43,-8.0572,6.8125,79.19,79.19,0.11,0.11,79.08,79.08,79.19→0.11 (Δ=79.08),79.19→0.11 (Δ=79.08),70.79,252.31,8.0572,0.8257810189500822
595,220027.3,-6.8023,6.4806,79.05,79.05,0.04,0.04,79.01,79.01,79.05→0.04 (Δ=79.01),79.05→0.04 (Δ=79.01),70.79,252.31,6.8023,0.6959355606755374
596,219638.01,-6.0445,6.2031,78.55,78.55,0.53,0.53,78.02,78.02,78.55→0.53 (Δ=78.02),78.55→0.53 (Δ=78.02),70.79,252.31,6.0445,0.6173100509725634
597,219437.55,-5.085,5.8615,79.02,79.02,0.07,0.07,78.95,78.95,79.02→0.07 (Δ=78.95),79.02→0.07 (Δ=78.95),70.79,252.31,5.085,0.5184005134931676
598,217308.96,-4.721,6.0904,80.19,80.19,1.1,1.1,79.08,79.08,80.19→1.10 (Δ=79.08),80.19→1.10 (Δ=79.08),70.79,252.31,4.721,0.4804387839923339
599,217336.41,-2.9609,5.5596,77.38,77.38,1.71,1.71,75.67,75.67,77.38→1.71 (Δ=75.67),77.38→1.71 (Δ=75.67),70.79,252.31,2.9609,0.3007899203171005
600,216571.22,-2.8045,6.0068,77.3,77.3,1.78,1.78,75.52,75.52,77.30→1.78 (Δ=75.52),77.30→1.78 (Δ=75.52),70.79,252.31,2.8045,0.28439768845543945
601,216228.24,-2.6099,5.7886,78.33,78.33,0.75,0.75,77.58,77.58,78.33→0.75 (Δ=77.58),78.33→0.75 (Δ=77.58),70.79,252.31,2.6099,0.2641964578183312
602,215011.87,-3.3997,6.1832,78.06,78.06,1.02,1.02,77.05,77.05,78.06→1.02 (Δ=77.05),78.06→1.02 (Δ=77.05),70.79,252.31,3.3997,0.34353814349022666
603,215806.51,-3.1407,6.5728,78.57,78.57,0.51,0.51,78.06,78.06,78.57→0.51 (Δ=78.06),78.57→0.51 (Δ=78.06),70.79,252.31,3.1407,0.3168081352373713
604,215361.7,-4.0885,6.6619,77.51,77.51,1.57,1.57,75.94,75.94,77.51→1.57 (Δ=75.94),77.51→1.57 (Δ=75.94),70.79,252.31,4.0885,0.41168675420706385
605,216186.21,-4.6484,6.2538,77.6,77.6,1.49,1.49,76.11,76.11,77.60→1.49 (Δ=76.11),77.60→1.49 (Δ=76.11),70.79,252.31,4.6484,0.4672417500166117
606,215673.01,-4.4858,6.6248,77.81,77.81,1.27,1.27,76.54,76.54,77.81→1.27 (Δ=76.54),77.81→1.27 (Δ=76.54),70.79,252.31,4.4858,0.4501087923884916
607,216465.09,-4.7335,6.8317,79.29,79.29,0.2,0.2,79.08,79.08,79.29→0.20 (Δ=79.08),79.29→0.20 (Δ=79.08),70.79,252.31,4.7335,0.4741317860863681
608,216256.8,-4.0298,6.7674,76.63,76.63,2.45,2.45,74.18,74.18,76.63→2.45 (Δ=74.18),76.63→2.45 (Δ=74.18),70.79,252.31,4.0298,0.4029436749524093
609,215865.41,-4.6138,6.7179,77.56,77.56,1.52,1.52,76.03,76.03,77.56→1.52 (Δ=76.03),77.56→1.52 (Δ=76.03),70.79,252.31,4.6138,0.4605323598808774
610,216077.34,-3.5439,6.3192,78.59,78.59,0.49,0.49,78.1,78.1,78.59→0.49 (Δ=78.10),78.59→0.49 (Δ=78.10),70.79,252.31,3.5439,0.3531268557003867
611,216446.62,-3.5709,6.8684,78.4,78.4,0.69,0.69,77.71,77.71,78.40→0.69 (Δ=77.71),78.40→0.69 (Δ=77.71),70.79,252.31,3.5709,0.3551994409517144
612,217087.49,-3.6627,6.4412,77.3,77.3,1.78,1.78,75.52,75.52,77.30→1.78 (Δ=75.52),77.30→1.78 (Δ=75.52),70.79,252.31,3.6627,0.36369919056957145
613,216872.3,-4.6374,7.09,78.05,78.05,1.03,1.03,77.01,77.01,78.05→1.03 (Δ=77.01),78.05→1.03 (Δ=77.01),70.79,252.31,4.6374,0.45968468320673805
614,217061.49,-5.8692,6.8905,78.0,78.0,1.08,1.08,76.92,76.92,78.00→1.08 (Δ=76.92),78.00→1.08 (Δ=76.92),70.79,252.31,5.8692,0.5807752534106206
615,216988.96,-5.4864,7.3533,78.39,78.39,0.69,0.69,77.7,77.7,78.39→0.69 (Δ=77.70),78.39→0.69 (Δ=77.70),70.79,252.31,5.4864,0.5419623955785786
616,217658.56,-6.6345,7.3957,77.66,77.66,1.42,1.42,76.24,76.24,77.66→1.42 (Δ=76.24),77.66→1.42 (Δ=76.24),70.79,252.31,6.6345,0.6542380861448868
617,218013.47,-6.8669,7.2465,80.0,80.0,0.91,0.91,79.08,79.08,80.00→0.91 (Δ=79.08),80.00→0.91 (Δ=79.08),70.79,252.31,6.8669,0.6759899184194228
618,219248.0,-7.6038,7.6381,78.91,78.91,0.18,0.18,78.73,78.73,78.91→0.18 (Δ=78.73),78.91→0.18 (Δ=78.73),70.79,252.31,7.6038,0.7472400470081336
619,218988.61,-8.2969,7.7074,78.91,78.91,0.17,0.17,78.74,78.74,78.91→0.17 (Δ=78.74),78.91→0.17 (Δ=78.74),70.79,252.31,8.2969,0.8139475575623054
620,220053.61,-7.8414,7.3184,78.33,78.33,0.75,0.75,77.58,77.58,78.33→0.75 (Δ=77.58),78.33→0.75 (Δ=77.58),70.79,252.31,7.8414,0.7679525146196732
621,220129.7,-7.7848,7.3487,79.59,79.59,0.51,0.51,79.08,79.08,79.59→0.51 (Δ=79.08),79.59→0.51 (Δ=79.08),70.79,252.31,7.7848,0.7611091263759678
622,220047.84,-7.2191,7.0907,80.36,80.36,1.27,1.27,79.08,79.08,80.36→1.27 (Δ=79.08),80.36→1.27 (Δ=79.08),70.79,252.31,7.2191,0.7046049582561387
623,220273.84,-7.3614,7.0983,79.22,79.22,0.14,0.14,79.08,79.08,79.22→0.14 (Δ=79.08),79.22→0.14 (Δ=79.08),70.79,252.31,7.3614,0.717270608201632
624,221442.49,-7.2277,7.3566,79.45,79.45,0.37,0.37,79.08,79.08,79.45→0.37 (Δ=79.08),79.45→0.37 (Δ=79.08),70.79,252.31,7.2277,0.7030491026383645
625,219735.06,-5.8139,6.8607,78.64,78.64,0.44,0.44,78.2,78.2,78.64→0.44 (Δ=78.20),78.64→0.44 (Δ=78.20),70.79,252.31,5.8139,0.5645782222404652
626,219075.6,-4.4891,6.7215,78.69,78.69,0.4,0.4,78.29,78.29,78.69→0.40 (Δ=78.29),78.69→0.40 (Δ=78.29),70.79,252.31,4.4891,0.4351971868228589
627,218821.03,-5.1794,6.7434,79.19,79.19,0.1,0.1,79.08,79.08,79.19→0.10 (Δ=79.08),79.19→0.10 (Δ=79.08),70.79,252.31,5.1794,0.5012672111601705
628,217794.74,-4.3899,6.9655,78.21,78.21,0.87,0.87,77.34,77.34,78.21→0.87 (Δ=77.34),78.21→0.87 (Δ=77.34),70.79,252.31,4.3899,0.4241452747878173
629,217567.53,-4.7095,6.5713,77.37,77.37,1.71,1.71,75.66,75.66,77.37→1.71 (Δ=75.66),77.37→1.71 (Δ=75.66),70.79,252.31,4.7095,0.45425727250508036
630,217383.59,-5.1668,6.8962,77.42,77.42,1.67,1.67,75.75,75.75,77.42→1.67 (Δ=75.75),77.42→1.67 (Δ=75.75),70.79,252.31,5.1668,0.4975267107665305
631,217268.21,-4.4738,6.971,80.08,80.08,1.0,1.0,79.08,79.08,80.08→1.00 (Δ=79.08),80.08→1.00 (Δ=79.08),70.79,252.31,4.4738,0.4300755774974406
632,216875.62,-6.1212,7.2196,78.01,78.01,1.07,1.07,76.94,76.94,78.01→1.07 (Δ=76.94),78.01→1.07 (Δ=76.94),70.79,252.31,6.1212,0.5874483015617352
633,216354.41,-6.119,7.3946,77.16,77.16,1.93,1.93,75.23,75.23,77.16→1.93 (Δ=75.23),77.16→1.93 (Δ=75.23),70.79,252.31,6.119,0.5862552501401279
634,216619.6,-6.3209,7.189,78.03,78.03,1.06,1.06,76.97,76.97,78.03→1.06 (Δ=76.97),78.03→1.06 (Δ=76.97),70.79,252.31,6.3209,0.6045867295236529
635,217501.0,-5.7262,7.2133,77.37,77.37,1.71,1.71,75.65,75.65,77.37→1.71 (Δ=75.65),77.37→1.71 (Δ=75.65),70.79,252.31,5.7262,0.5467952204932011
636,217749.73,-6.3035,7.3645,78.23,78.23,0.85,0.85,77.37,77.37,78.23→0.85 (Δ=77.37),78.23→0.85 (Δ=77.37),70.79,252.31,6.3035,0.6009163122951356
637,217609.27,-6.1637,7.5492,77.54,77.54,1.54,1.54,76.0,76.0,77.54→1.54 (Δ=76.00),77.54→1.54 (Δ=76.00),70.79,252.31,6.1637,0.5866140472717921
638,218946.65,-5.0566,6.8547,78.25,78.25,0.83,0.83,77.42,77.42,78.25→0.83 (Δ=77.42),78.25→0.83 (Δ=77.42),70.79,252.31,5.0566,0.48045613239534335
639,218351.46,-4.6918,7.55,79.2,79.2,0.11,0.11,79.08,79.08,79.20→0.11 (Δ=79.08),79.20→0.11 (Δ=79.08),70.79,252.31,4.6918,0.4450578338487672
640,217323.67,-4.37,6.8583,79.14,79.14,0.06,0.06,79.08,79.08,79.14→0.06 (Δ=79.08),79.14→0.06 (Δ=79.08),70.79,252.31,4.37,0.4138482680035092
641,217721.61,-4.2342,6.7464,77.2,77.2,1.88,1.88,75.32,75.32,77.20→1.88 (Δ=75.32),77.20→1.88 (Δ=75.32),70.79,252.31,4.2342,0.40032647160521195
642,217823.14,-4.2855,6.6228,77.66,77.66,1.43,1.43,76.23,76.23,77.66→1.43 (Δ=76.23),77.66→1.43 (Δ=76.23),70.79,252.31,4.2855,0.4045090338102636
643,217844.47,-3.8249,6.9026,79.7,79.7,0.62,0.62,79.08,79.08,79.70→0.62 (Δ=79.08),79.70→0.62 (Δ=79.08),70.79,252.31,3.8249,0.36044035540418523
644,217622.23,-4.1253,6.5897,77.76,77.76,1.33,1.33,76.43,76.43,77.76→1.33 (Δ=76.43),77.76→1.33 (Δ=76.43),70.79,252.31,4.1253,0.38810946488653963
645,217486.6,-5.6385,7.029,78.73,78.73,0.35,0.35,78.38,78.38,78.73→0.35 (Δ=78.38),78.73→0.35 (Δ=78.38),70.79,252.31,5.6385,0.5295951677222803
646,218199.6,-6.5814,7.1029,78.3,78.3,0.78,0.78,77.52,77.52,78.30→0.78 (Δ=77.52),78.30→0.78 (Δ=77.52),70.79,252.31,6.5814,0.617138887721567
647,218109.75,-6.4179,7.1618,79.24,79.24,0.15,0.15,79.08,79.08,79.24→0.15 (Δ=79.08),79.24→0.15 (Δ=79.08),70.79,252.31,6.4179,0.6008253343382469
648,218430.28,-6.7938,7.2386,78.55,78.55,0.53,0.53,78.02,78.02,78.55→0.53 (Δ=78.02),78.55→0.53 (Δ=78.02),70.79,252.31,6.7938,0.6349757432060916
649,219673.61,-6.5304,6.9869,79.78,79.78,0.69,0.69,79.08,79.08,79.78→0.69 (Δ=79.08),79.78→0.69 (Δ=79.08),70.79,252.31,6.5304,0.609365229458674
650,219346.81,-6.9625,7.1226,80.18,80.18,1.09,1.09,79.08,79.08,80.18→1.09 (Δ=79.08),80.18→1.09 (Δ=79.08),70.79,252.31,6.9625,0.6486257286858904
651,219975.54,-6.9108,7.3871,78.59,78.59,0.49,0.49,78.1,78.1,78.59→0.49 (Δ=78.10),78.59→0.49 (Δ=78.10),70.79,252.31,6.9108,0.6427647113611502
652,220604.19,-6.8518,6.9578,76.12,76.12,2.96,2.96,73.16,73.16,76.12→2.96 (Δ=73.16),76.12→2.96 (Δ=73.16),70.79,252.31,6.8518,0.6362448710432845
653,220326.99,-6.6645,7.1151,79.56,79.56,0.47,0.47,79.08,79.08,79.56→0.47 (Δ=79.08),79.56→0.47 (Δ=79.08),70.79,252.31,6.6645,0.6178526235725327
654,220686.72,-5.4737,6.9626,79.53,79.53,0.45,0.45,79.08,79.08,79.53→0.45 (Δ=79.08),79.53→0.45 (Δ=79.08),70.79,252.31,5.4737,0.5066425430845732
655,219950.85,-5.5911,7.1855,79.06,79.06,0.03,0.03,79.03,79.03,79.06→0.03 (Δ=79.03),79.06→0.03 (Δ=79.03),70.79,252.31,5.5911,0.5166737894515537
656,219314.77,-4.3385,6.6344,78.48,78.48,0.6,0.6,77.89,77.89,78.48→0.60 (Δ=77.89),78.48→0.60 (Δ=77.89),70.79,252.31,4.3385,0.4002797025690155
657,219862.47,-5.3718,6.8305,78.16,78.16,0.92,0.92,77.24,77.24,78.16→0.92 (Δ=77.24),78.16→0.92 (Δ=77.24),70.79,252.31,5.3718,0.4948132100322085
658,216932.99,-4.2179,6.9888,79.02,79.02,0.06,0.06,78.96,78.96,79.02→0.06 (Δ=78.96),79.02→0.06 (Δ=78.96),70.79,252.31,4.2179,0.38790397442061303
659,217061.61,-4.8108,7.2008,78.04,78.04,1.05,1.05,76.99,76.99,78.04→1.05 (Δ=76.99),78.04→1.05 (Δ=76.99),70.79,252.31,4.8108,0.44171967167674736
660,216718.6,-4.1223,7.1536,77.3,77.3,1.79,1.79,75.51,75.51,77.30→1.79 (Δ=75.51),77.30→1.79 (Δ=75.51),70.79,252.31,4.1223,0.37789914716755607
661,216622.1,-5.5452,7.3168,78.12,78.12,0.96,0.96,77.17,77.17,78.12→0.96 (Δ=77.17),78.12→0.96 (Δ=77.17),70.79,252.31,5.5452,0.5075211611556226
662,216576.33,-5.3437,7.3075,77.22,77.22,1.86,1.86,75.36,75.36,77.22→1.86 (Δ=75.36),77.22→1.86 (Δ=75.36),70.79,252.31,5.3437,0.48829991121640987
663,216900.16,-5.4913,7.1304,78.89,78.89,0.19,0.19,78.69,78.69,78.89→0.19 (Δ=78.69),78.89→0.19 (Δ=78.69),70.79,252.31,5.4913,0.5009877319122465
664,217561.57,-4.7502,7.5493,78.1,78.1,0.99,0.99,77.11,77.11,78.10→0.99 (Δ=77.11),78.10→0.99 (Δ=77.11),70.79,252.31,4.7502,0.4326887725098857
665,217613.89,-5.526,6.9941,77.74,77.74,1.35,1.35,76.39,76.39,77.74→1.35 (Δ=76.39),77.74→1.35 (Δ=76.39),70.79,252.31,5.526,0.5025529492416425
666,218110.24,-4.7002,7.1754,78.45,78.45,0.63,0.63,77.82,77.82,78.45→0.63 (Δ=77.82),78.45→0.63 (Δ=77.82),70.79,252.31,4.7002,0.42677756310365017
667,219552.81,-4.8864,6.8402,78.97,78.97,0.11,0.11,78.86,78.86,78.97→0.11 (Δ=78.86),78.97→0.11 (Δ=78.86),70.79,252.31,4.8864,0.4429818330642813
668,218500.44,-5.4201,7.4297,79.72,79.72,0.64,0.64,79.08,79.08,79.72→0.64 (Δ=79.08),79.72→0.64 (Δ=79.08),70.79,252.31,5.4201,0.49058651710220413
669,218847.87,-3.8103,6.9155,79.56,79.56,0.48,0.48,79.08,79.08,79.56→0.48 (Δ=79.08),79.56→0.48 (Δ=79.08),70.79,252.31,3.8103,0.34433987426135626
670,217929.66,-3.5035,6.9917,79.09,79.09,0.0,0.0,79.08,79.08,79.09→0.00 (Δ=79.08),79.09→0.00 (Δ=79.08),70.79,252.31,3.5035,0.3161161050479452
671,218009.36,-3.8151,7.4061,78.77,78.77,0.31,0.31,78.46,78.46,78.77→0.31 (Δ=78.46),78.77→0.31 (Δ=78.46),70.79,252.31,3.8151,0.3436894758562481
672,217614.56,-3.9751,7.2278,78.01,78.01,1.07,1.07,76.95,76.95,78.01→1.07 (Δ=76.95),78.01→1.07 (Δ=76.95),70.79,252.31,3.9751,0.3575408112837325
673,217072.56,-4.9819,7.61,76.31,76.31,2.77,2.77,73.54,73.54,76.31→2.77 (Δ=73.54),76.31→2.77 (Δ=73.54),70.79,252.31,4.9819,0.44739191630897956
674,217115.9,-5.6188,7.6865,78.27,78.27,0.81,0.81,77.46,77.46,78.27→0.81 (Δ=77.46),78.27→0.81 (Δ=77.46),70.79,252.31,5.6188,0.5037953507597358
675,218134.88,-6.2229,7.8801,78.24,78.24,0.84,0.84,77.4,77.4,78.24→0.84 (Δ=77.40),78.24→0.84 (Δ=77.40),70.79,252.31,6.2229,0.5570854230594355
676,218495.77,-6.8999,7.7143,76.94,76.94,2.14,2.14,74.8,74.8,76.94→2.14 (Δ=74.80),76.94→2.14 (Δ=74.80),70.79,252.31,6.8999,0.6167236833296527
677,219103.91,-7.2287,7.2983,77.12,77.12,1.96,1.96,75.15,75.15,77.12→1.96 (Δ=75.15),77.12→1.96 (Δ=75.15),70.79,252.31,7.2287,0.6451035821189567
678,219452.08,-7.3967,7.9247,78.82,78.82,0.26,0.26,78.56,78.56,78.82→0.26 (Δ=78.56),78.82→0.26 (Δ=78.56),70.79,252.31,7.3967,0.6590684295287131
679,220348.46,-7.0748,7.5033,77.42,77.42,1.66,1.66,75.76,75.76,77.42→1.66 (Δ=75.76),77.42→1.66 (Δ=75.76),70.79,252.31,7.0748,0.6294097440251715
680,220237.84,-6.9454,7.3274,78.61,78.61,0.48,0.48,78.13,78.13,78.61→0.48 (Δ=78.13),78.61→0.48 (Δ=78.13),70.79,252.31,6.9454,0.6169406627656789
681,220591.26,-6.5619,7.1652,77.57,77.57,1.51,1.51,76.06,76.06,77.57→1.51 (Δ=76.06),77.57→1.51 (Δ=76.06),70.79,252.31,6.5619,0.5819756123749162
682,221184.37,-6.6484,7.3467,77.14,77.14,1.94,1.94,75.19,75.19,77.14→1.94 (Δ=75.19),77.14→1.94 (Δ=75.19),70.79,252.31,6.6484,0.5887354775490629
683,220839.91,-6.3379,7.4098,77.08,77.08,2.0,2.0,75.09,75.09,77.08→2.00 (Δ=75.09),77.08→2.00 (Δ=75.09),70.79,252.31,6.3379,0.5603755280890386
684,220666.97,-5.541,7.4091,78.51,78.51,0.57,0.57,77.95,77.95,78.51→0.57 (Δ=77.95),78.51→0.57 (Δ=77.95),70.79,252.31,5.541,0.48916517823757455
685,220793.54,-5.6235,7.4535,77.86,77.86,1.22,1.22,76.64,76.64,77.86→1.22 (Δ=76.64),77.86→1.22 (Δ=76.64),70.79,252.31,5.6235,0.495684273211251
686,218992.46,-4.9673,7.3162,78.11,78.11,0.98,0.98,77.13,77.13,78.11→0.98 (Δ=77.13),78.11→0.98 (Δ=77.13),70.79,252.31,4.9673,0.4371732756430484
687,218708.43,-4.487,7.1776,77.81,77.81,1.27,1.27,76.54,76.54,77.81→1.27 (Δ=76.54),77.81→1.27 (Δ=76.54),70.79,252.31,4.487,0.3942977058402965
688,218337.18,-4.0844,7.5674,78.89,78.89,0.19,0.19,78.7,78.7,78.89→0.19 (Δ=78.70),78.89→0.19 (Δ=78.70),70.79,252.31,4.0844,0.3583703370421508
689,217743.76,-3.3732,7.022,78.13,78.13,0.95,0.95,77.18,77.18,78.13→0.95 (Δ=77.18),78.13→0.95 (Δ=77.18),70.79,252.31,3.3732,0.29551744592272317
690,218393.95,-4.4775,6.7639,78.99,78.99,0.09,0.09,78.9,78.9,78.99→0.09 (Δ=78.90),78.99→0.09 (Δ=78.90),70.79,252.31,4.4775,0.39166085020016567
691,217963.67,-4.0027,7.2635,77.52,77.52,1.56,1.56,75.96,75.96,77.52→1.56 (Δ=75.96),77.52→1.56 (Δ=75.96),70.79,252.31,4.0027,0.3495959917730344
692,215802.69,-5.3129,7.3932,77.5,77.5,1.58,1.58,75.92,75.92,77.50→1.58 (Δ=75.92),77.50→1.58 (Δ=75.92),70.79,252.31,5.3129,0.4633182828903992
693,217289.43,-3.8132,7.171,79.43,79.43,0.35,0.35,79.08,79.08,79.43→0.35 (Δ=79.08),79.43→0.35 (Δ=79.08),70.79,252.31,3.8132,0.3320331621629081
694,216371.72,-5.1515,7.1238,78.08,78.08,1.01,1.01,77.07,77.07,78.08→1.01 (Δ=77.07),78.08→1.01 (Δ=77.07),70.79,252.31,5.1515,0.4478804191296043
695,218244.53,-4.9253,7.3785,77.92,77.92,1.16,1.16,76.76,76.76,77.92→1.16 (Δ=76.76),77.92→1.16 (Δ=76.76),70.79,252.31,4.9253,0.42756615826521877
696,217522.68,-4.4412,7.2526,78.18,78.18,0.91,0.91,77.27,77.27,78.18→0.91 (Δ=77.27),78.18→0.91 (Δ=77.27),70.79,252.31,4.4412,0.38495943563241103
697,217228.47,-4.9778,6.8521,77.84,77.84,1.25,1.25,76.59,76.59,77.84→1.25 (Δ=76.59),77.84→1.25 (Δ=76.59),70.79,252.31,4.9778,0.4308180607313988
698,218525.71,-4.7167,7.329,79.52,79.52,0.44,0.44,79.08,79.08,79.52→0.44 (Δ=79.08),79.52→0.44 (Δ=79.08),70.79,252.31,4.7167,0.40760549647538574
699,216838.76,-4.9679,7.0409,79.32,79.32,0.24,0.24,79.08,79.08,79.32→0.24 (Δ=79.08),79.32→0.24 (Δ=79.08),70.79,252.31,4.9679,0.4286662532082333
700,218649.55,-5.4257,7.8136,79.68,79.68,0.6,0.6,79.08,79.08,79.68→0.60 (Δ=79.08),79.68→0.60 (Δ=79.08),70.79,252.31,5.4257,0.4674628769086441
701,218826.24,-5.7339,7.9751,79.06,79.06,0.02,0.02,79.05,79.05,79.06→0.02 (Δ=79.05),79.06→0.02 (Δ=79.05),70.79,252.31,5.7339,0.4932735035537706
702,219090.86,-7.0931,8.1103,79.1,79.1,0.02,0.02,79.08,79.08,79.10→0.02 (Δ=79.08),79.10→0.02 (Δ=79.08),70.79,252.31,7.0931,0.60927942238704
703,219943.45,-7.2531,8.4533,79.32,79.32,0.24,0.24,79.08,79.08,79.32→0.24 (Δ=79.08),79.32→0.24 (Δ=79.08),70.79,252.31,7.2531,0.6220893537285332
704,219463.71,-7.8516,8.2439,80.05,80.05,0.96,0.96,79.08,79.08,80.05→0.96 (Δ=79.08),80.05→0.96 (Δ=79.08),70.79,252.31,7.8516,0.6724108956739532
705,220621.37,-9.0776,8.7237,78.32,78.32,0.76,0.76,77.56,77.56,78.32→0.76 (Δ=77.56),78.32→0.76 (Δ=77.56),70.79,252.31,9.0776,0.7762333535376144
706,221034.65,-9.3963,8.4803,78.22,78.22,0.87,0.87,77.35,77.35,78.22→0.87 (Δ=77.35),78.22→0.87 (Δ=77.35),70.79,252.31,9.3963,0.8022848681896648
707,221902.62,-10.4189,8.6011,77.75,77.75,1.33,1.33,76.42,76.42,77.75→1.33 (Δ=76.42),77.75→1.33 (Δ=76.42),70.79,252.31,10.4189,0.8882606710955989
708,222539.29,-9.8005,8.6307,76.71,76.71,2.37,2.37,74.34,74.34,76.71→2.37 (Δ=74.34),76.71→2.37 (Δ=74.34),70.79,252.31,9.8005,0.8343054962595714
709,222974.62,-8.7628,8.4159,78.03,78.03,1.05,1.05,76.97,76.97,78.03→1.05 (Δ=76.97),78.03→1.05 (Δ=76.97),70.79,252.31,8.7628,0.7448711736827541
710,223371.34,-9.2306,8.4924,76.62,76.62,2.46,2.46,74.16,74.16,76.62→2.46 (Δ=74.16),76.62→2.46 (Δ=74.16),70.79,252.31,9.2306,0.783468827782613
711,224111.59,-9.1687,8.4412,77.92,77.92,1.16,1.16,76.75,76.75,77.92→1.16 (Δ=76.75),77.92→1.16 (Δ=76.75),70.79,252.31,9.1687,0.7770645032087535
712,223394.58,-7.7733,8.0304,77.13,77.13,1.95,1.95,75.18,75.18,77.13→1.95 (Δ=75.18),77.13→1.95 (Δ=75.18),70.79,252.31,7.7733,0.6578400475721333
713,223399.68,-7.6612,8.129,77.42,77.42,1.67,1.67,75.75,75.75,77.42→1.67 (Δ=75.75),77.42→1.67 (Δ=75.75),70.79,252.31,7.6612,0.6473978540540455
714,222229.66,-6.3711,7.6458,79.16,79.16,0.08,0.08,79.08,79.08,79.16→0.08 (Δ=79.08),79.16→0.08 (Δ=79.08),70.79,252.31,6.3711,0.5375941510602856
715,222112.61,-6.0346,7.8811,76.64,76.64,2.44,2.44,74.2,74.2,76.64→2.44 (Δ=74.20),76.64→2.44 (Δ=74.20),70.79,252.31,6.0346,0.508452992289519
716,221305.38,-6.4374,7.9339,79.76,79.76,0.68,0.68,79.08,79.08,79.76→0.68 (Δ=79.08),79.76→0.68 (Δ=79.08),70.79,252.31,6.4374,0.5415930479450923
717,220678.42,-5.4891,7.9461,78.17,78.17,0.92,0.92,77.25,77.25,78.17→0.92 (Δ=77.25),78.17→0.92 (Δ=77.25),70.79,252.31,5.4891,0.46113705652906345
718,220033.22,-5.0608,8.1272,79.12,79.12,0.04,0.04,79.08,79.08,79.12→0.04 (Δ=79.08),79.12→0.04 (Δ=79.08),70.79,252.31,5.0608,0.42453466254855615
719,220604.06,-5.223,8.392,79.69,79.69,0.61,0.61,79.08,79.08,79.69→0.61 (Δ=79.08),79.69→0.61 (Δ=79.08),70.79,252.31,5.223,0.4375000588705477
720,218622.83,-5.2945,8.5019,79.35,79.35,0.26,0.26,79.08,79.08,79.35→0.26 (Δ=79.08),79.35→0.26 (Δ=79.08),70.79,252.31,5.2945,0.44284155334262193
721,218233.8,-6.0503,8.3555,77.37,77.37,1.71,1.71,75.66,75.66,77.37→1.71 (Δ=75.66),77.37→1.71 (Δ=75.66),70.79,252.31,6.0503,0.5053172985084354
722,217839.4,-6.7775,8.4582,78.35,78.35,0.74,0.74,77.61,77.61,78.35→0.74 (Δ=77.61),78.35→0.74 (Δ=77.61),70.79,252.31,6.7775,0.5652249614761087
723,218566.01,-6.8191,8.1725,78.74,78.74,0.35,0.35,78.39,78.39,78.74→0.35 (Δ=78.39),78.74→0.35 (Δ=78.39),70.79,252.31,6.8191,0.5678675244932764
724,219682.72,-6.5103,7.7494,78.97,78.97,0.11,0.11,78.86,78.86,78.97→0.11 (Δ=78.86),78.97→0.11 (Δ=78.86),70.79,252.31,6.5103,0.5413666369529745
725,219370.39,-7.1077,8.2166,79.83,79.83,0.74,0.74,79.08,79.08,79.83→0.74 (Δ=79.08),79.83→0.74 (Δ=79.08),70.79,252.31,7.1077,0.59018378075123
726,219782.9,-6.6382,8.447,79.37,79.37,0.28,0.28,79.08,79.08,79.37→0.28 (Δ=79.08),79.37→0.28 (Δ=79.08),70.79,252.31,6.6382,0.5504039709563715
727,220726.21,-6.9797,8.6068,78.79,78.79,0.29,0.29,78.51,78.51,78.79→0.29 (Δ=78.51),78.79→0.29 (Δ=78.51),70.79,252.31,6.9797,0.577881202100344
728,220692.74,-7.2944,8.4174,77.6,77.6,1.49,1.49,76.11,76.11,77.60→1.49 (Δ=76.11),77.60→1.49 (Δ=76.11),70.79,252.31,7.2944,0.6030633480704801
729,221448.87,-7.4093,9.0057,77.3,77.3,1.79,1.79,75.51,75.51,77.30→1.79 (Δ=75.51),77.30→1.79 (Δ=75.51),70.79,252.31,7.4093,0.6116793818538995
730,221737.8,-7.9209,9.1495,78.62,78.62,0.46,0.46,78.16,78.16,78.62→0.46 (Δ=78.16),78.62→0.46 (Δ=78.16),70.79,252.31,7.9209,0.6529704918013802
731,221155.63,-8.5718,9.0872,78.59,78.59,0.5,0.5,78.09,78.09,78.59→0.50 (Δ=78.09),78.59→0.50 (Δ=78.09),70.79,252.31,8.5718,0.7056079508860802
732,221686.26,-9.0269,8.9885,78.69,78.69,0.39,0.39,78.3,78.3,78.69→0.39 (Δ=78.30),78.69→0.39 (Δ=78.30),70.79,252.31,9.0269,0.7420005137698789
733,222461.32,-10.5221,8.8375,80.82,80.82,1.74,1.74,79.08,79.08,80.82→1.74 (Δ=79.08),80.82→1.74 (Δ=79.08),70.79,252.31,10.5221,0.8636479388706111
734,222880.66,-10.1142,9.115,79.9,79.9,0.81,0.81,79.08,79.08,79.90→0.81 (Δ=79.08),79.90→0.81 (Δ=79.08),70.79,252.31,10.1142,0.8289850291725273
